orbital_period_days,transit_duration_hours,transit_depth_ppm,planetary_radius_earth_radii,insolation_flux_earth_flux,equilibrium_temperature_k,stellar_effective_temperature_k,stellar_surface_gravity_log10_cm_s2,stellar_radius_solar_radii,right_ascension_decimal_degrees,declination_decimal_degrees
0.9008643,1.419,2530.0,13.1071,13721.4,3015.0,9267.0,4.03,2.46,109.100834,-4.730664
3.4906402,1.586,4580.0,8.78597,202.549,1050.0,6066.0,4.34,1.18,123.43693,-18.877652
0.6216031,1.1570716,2344.624976,8.6439547,26805.6102,3263.44407,8038.0,4.37,1.50848,120.614522,-35.485708
3.9589903,3.5,13190.0,20.2505,852.08,1505.0,6551.0,4.1,1.73,107.27446,-39.164377
4.5117221,1.785,313.0,1.40246,86.7681,850.0,5245.0,4.57666,0.79,90.984276,-60.666335
39.361947,4.535,552.0,1.84555,22.4437,606.0,5245.0,4.57666,0.79,90.984276,-60.666335
6.6269971,3.9371246,5104.958877,11.1341925,492.5315328,1201.512407,5940.0,4.13,1.48946,106.939794,-38.43372
11.4874782,4.063,16360.0,15.5181,94.4317,868.0,5958.0,4.3,1.22,93.577763,-42.883675
1.1894812,3.047,4130.0,9.44872,9015.13,2714.0,6550.0,4.21,1.5,110.446018,-22.597941
0.451685,0.262,1660.0,9.82852,1563.98,1751.0,6353.0,4.46,1.1,97.015646,-35.398536
1.5728416,1.947,21020.0,12.7462,687.916,1426.0,5288.0,4.52,0.87,126.898381,-14.125433
5.6392638,4.436,7320.0,14.2003,486.031,1308.0,5904.0,4.03,1.65,104.345323,-40.578998
9.3803217,4.508,8600.0,12.1477,246.563,1103.0,5817.0,4.25,1.27,98.965621,-41.56033
3.7815683,2.0137346,15002.16596,17.6651495,601.5371996,1263.093127,5807.0,4.32,1.17009,356.283058,-17.449264
0.4057204,1.201,2620.0,6.83767,11661.9,2895.0,6541.0,4.33,1.32,123.825652,-29.23165
5.2201338,2.584,6040.0,14.7463,2982.23,2058.0,11632.0,4.35,1.95,119.619171,-35.664564
3.3004862,2.959105,2403.570604,8.5365984,1351.196291,1546.319956,6408.0,4.26,1.30784,113.755213,-43.876527
3.4142143,4.212,3400.0,15.9231,5796.83,2430.0,8573.0,3.9,2.72,110.778713,-11.990525
6.2996307,1.918,9530.0,9.36407,42.1658,709.0,5137.0,4.45,0.92,110.247353,-21.114638
3.4074188,3.111,18130.0,17.1042,736.646,1451.0,6237.0,4.33,1.24,121.311321,-16.595309
2.0849517,3.099,2380.0,4.65169,2731.54,2014.0,6163.0,4.56,0.94,107.358337,-1.732243
711.7473963,6.7075614,1566.154112,9.065007,2.2397282,312.0100486,6530.0,3.96,2.02087,340.307693,-28.032657
4.7799716,4.976,5250.0,13.1891,1774.48,1808.0,6605.0,4.07,1.79,108.412415,-48.696216
2.9301843,4.218,6280.0,13.1989,1800.37,1814.0,6032.0,4.05,1.65,109.29759,1.114636
2.0083269,4.37,1680.0,4.99539,7012.5,2549.0,6656.0,4.37,1.28,103.039992,-12.68971
2.935886,2.93,5900.0,14.3093,1215.74,1645.0,5896.0,3.97,1.77,109.640338,-9.70194
6.3350651,2.37,4160.0,15.3432,1093.74,1602.0,9608.0,4.11,2.28,115.517784,-18.889988
1.6020002,2.625,21520.0,18.6498,2118.49,1890.0,6141.0,4.33,1.22,110.007657,-10.569841
4.9182798,3.7931445,20620.24443,17.0084738,716.6837953,1319.628377,7185.0,4.52,1.1499,121.985508,-39.014522
17.3076615,4.843,8880.0,17.4207,96.7375,873.0,6693.0,4.07,1.81,122.890573,-57.315237
14.9502738,4.464,8070.0,15.1651,135.41,950.0,5068.0,4.58,0.79,116.213624,-59.551153
10.3629429,3.168,5880.0,7.36873,66.9029,796.0,5467.0,4.45,0.96,113.57776,-56.581794
7.4190257,2.472,11610.0,11.48,87.5704,852.0,6004.0,4.47,1.02,145.428958,-24.78535
8.7858955,5.908,3910.0,10.3307,656.013,1409.0,6749.0,4.17,1.63,145.329475,-28.354658
12.0040505,3.95,6890.0,7.9538,77.3733,826.0,5777.0,4.47,0.98,122.960237,-61.733279
3.6128161,3.7292938,9701.737977,17.5748151,2403.23703,1785.742774,7186.0,4.18,1.71382,121.487048,-61.667199
4.0874138,2.061,7470.0,17.2785,334.64,1191.0,5881.0,3.94,1.83,125.68696,-67.723522
21.05271,4.91,21440.0,36.6999,80.9224,835.0,5736.0,3.97,1.73,359.516588,-49.300838
4.6086828,4.283,13990.0,20.3715,2197.47,1907.0,8097.0,4.26,1.72,140.609503,-52.043622
2.9918201,2.231,3410.0,5.2899,317.354,1175.0,5301.0,4.5,0.89,136.335932,-62.966781
3.5947639,1.81,3070.0,5.10241,176.712,1015.0,5594.0,4.5,0.93,116.065365,-51.874845
7.5010022,3.977,2550.0,7.05091,534.505,1339.0,5673.0,4.21,1.31,114.184839,-53.204584
3.7062792,3.008,13910.0,13.4147,714.906,1440.0,6524.0,4.49,1.09,137.390723,-37.796842
5.4631023,4.067,3070.0,5.85793,874.545,1515.0,6788.0,4.55,1.06,135.94385,-39.21708
12.08837,3.106,5990.0,18.1866,200.957,1048.0,5920.0,4.22,1.34,352.16451,-10.85962
8.7614828,3.301,4200.0,11.807,192.233,1037.0,6614.0,4.05,1.83,128.826991,-56.640286
7.0317936,2.962,19070.0,10.9551,33.675,671.0,4269.0,4.48,0.78,150.480802,-31.738573
3.0515894,3.2635858,5835.564367,15.5322188,5083.067585,2153.53146,7902.0,4.14,1.94295,127.623784,-48.820612
3.9216762,2.075,17400.0,13.1754,325.02,1182.0,6706.0,4.63,0.96,140.683121,-45.092394
9.5680636,3.982,9400.0,9.53977,195.344,1041.0,6511.0,4.57,0.99,138.138217,-46.400703
4.6957057,2.633,13800.0,10.543,165.667,999.0,5475.0,4.53,0.89,137.261531,-44.69446
10.3688702,2.4885919,15543.59491,9.6582457,32.4178069,608.5771715,4463.0,4.49,0.789514,14.714189,-36.688474
3.2003149,2.847,16320.0,18.204,626.171,1393.0,6060.0,4.2,1.4,148.043561,-34.637781
3.0044799,3.19,11000.0,13.4546,1078.67,1596.0,6302.0,4.34,1.25,131.498216,-57.970633
1.3605223,0.715,1440.0,5.14347,333.693,1190.0,5924.0,4.35,1.15,148.530378,-36.533331
4.3226285,2.908,9090.0,12.2227,401.143,1246.0,6153.0,4.31,1.25,130.312867,-59.003312
7.3498345,4.0296279,5726.632942,10.9465595,450.7038757,1175.148019,6571.0,4.31,1.34715,129.565989,-54.087096
1.5720089,1.257,2730.0,8.25698,1224.0,1647.0,7164.0,4.28,1.51,145.470604,-41.4836
2.4249041,4.225,5630.0,13.9253,3929.91,2205.0,6632.0,4.01,1.92,146.894352,-44.938923
1.3868302,2.413,14190.0,14.7174,4386.75,2267.0,7019.0,4.46,1.22,145.556049,-43.004208
2.8457134,3.189,7050.0,10.8106,1849.83,1827.0,6910.0,4.39,1.3,144.684864,-43.027284
2.0391352,2.1,19130.0,11.8618,693.385,1429.0,5773.0,4.55,0.89,137.057803,-43.58446
0.8054361,1.06,2980.0,8.06243,2752.55,2017.0,5905.0,4.13,1.4,358.154531,-54.468938
7.2041454,3.527,1970.0,10.8839,735.576,1450.0,7176.0,3.91,2.34,133.916868,-43.399202
8.6681997,5.864,3880.0,11.0832,492.998,1312.0,6133.0,4.01,1.77,133.202995,-43.353789
3.2569118,3.689,5960.0,15.9704,2431.32,1956.0,7320.0,4.01,2.1,133.035477,-46.012169
1.6363822,5.2796046,2383.869039,10.6745489,4767.186873,2119.265136,6361.0,4.09,1.6787,132.871698,-47.739206
1.1239749,1.011,2190.0,5.17993,910.705,1530.0,6220.0,4.56,0.95,132.464537,-43.285817
5.5698287,2.234,11620.0,13.1629,113.909,910.0,5751.6,4.28,1.22,142.271234,-34.764775
1.3328042,2.75,1960.0,7.33432,5718.54,2422.0,6561.0,4.12,1.67,147.853628,-25.593913
2.0139493,1.554,5820.0,23.9926,2165.86,1900.0,6074.0,4.11,1.56,138.05522,-33.831997
4.942456,2.504,16530.0,12.1509,139.422,957.0,5516.0,4.49,0.92,145.935851,-25.544412
4.8306667,4.24,9790.0,14.4419,889.049,1521.0,6567.0,4.26,1.44,149.759485,-22.94676
7.327945,2.896,13710.0,9.49027,39.3409,697.0,4521.0,4.5,0.79,339.02584,-17.000305
3.525723,4.582,4730.0,12.6783,1943.53,1849.0,6442.0,4.02,1.85,139.819823,-39.68824
0.7123317,0.752,13070.0,13.7901,456.304,1287.0,4728.0,4.34,0.98,138.829697,-37.410488
7.7925448,2.902988,16339.53479,25.4471346,434.0222975,1164.120025,6307.0,4.21,1.44678,116.957847,-56.764275
3.2006677,4.195,5500.0,15.3648,3373.51,2123.0,7438.0,4.03,2.09,123.958625,-51.130941
4.9186433,1.849,19840.0,10.544,29.4413,648.0,4394.0,4.56,0.72,135.596925,-70.947587
2.8652288,1.785,14320.0,13.2096,291.711,1151.0,5945.0,4.42,1.06,136.925615,-65.641899
3.3969441,2.4148687,10192.13116,14.4039682,840.3890897,1373.219149,5864.0,4.26,1.27071,359.091858,-13.271638
3.2690486,3.666,6060.0,12.349,1303.81,1674.0,6368.0,4.16,1.55,133.789047,-65.572667
10.7844934,2.021,13750.0,6.26037,3.24982,374.0,3558.0,4.73,0.51,134.192664,-68.510453
0.5542332,1.366,4400.0,16.3177,13101.0,2980.0,7366.0,3.89,2.43,155.862144,-55.935756
4.127728,1.411,14790.0,11.0098,81.2443,836.0,5820.0,4.55,0.9,154.066894,-55.712617
1.5314941,2.4818244,19629.00853,24.932622,3341.517482,1939.124457,6650.0,4.38,1.27101,153.779587,-54.937282
1.9905105,2.62,2270.0,5.94241,8376.54,2665.0,6211.0,4.46,1.07,153.250338,-58.763396
25.2580075,3.7100519,8447.170296,8.7026468,23.5354459,561.7594116,5290.0,4.45,0.946086,353.105143,-45.909568
2.0916623,3.274,5500.0,22.2405,10586.0,2825.0,6600.0,3.83,2.36,150.439538,-54.113651
4.6259138,2.91,10220.0,14.9419,719.837,1443.0,7388.0,4.34,1.44,156.12964,-49.765876
4.4433921,3.414,6480.0,12.1784,4015.1,2217.0,7664.0,4.51,1.23,145.150907,-55.815548
3.8331282,2.906,10410.0,12.9506,1782.41,1810.0,8408.0,4.57,1.24,143.626372,-56.592738
4.2672965,3.108,9340.0,18.7854,1427.16,1712.0,6548.0,4.06,1.79,160.908055,-47.790465
1.5252473,2.343,1730.0,9.59771,1941.1,1849.0,5698.0,3.67,2.44,150.73136,-48.628391
3.2517862,4.373,18310.0,13.6873,2483.34,1966.0,5824.0,4.53,0.92,156.596157,-44.177389
1.8237148,1.322,22920.0,12.3326,131.939,944.0,4581.0,4.51,0.78,150.062625,-47.445244
5.6748327,1.783,8390.203822,11.6571011,182.1020435,936.9112513,4871.0,4.26,1.09429,6.17695,-36.114458
4.8405428,2.139,7030.0,8.96118,159.338,989.0,5875.0,4.4,1.08,169.648172,-11.977097
2.8371201,2.102,11560.0,13.1836,271.99,1131.0,5301.0,4.24,1.2,166.000894,-30.171945
0.426988,0.406,7230.0,11.5872,490.784,1311.0,5333.5,4.43,0.96,157.270287,-20.929269
3.4859402,1.532,11410.0,14.101,278.288,1137.0,5941.0,4.33,1.18,160.936851,-21.540781
4.3497551,3.704,1710.0,7.82395,607.963,1383.0,5667.3,4.35,1.88,145.160952,-26.642033
1.3287182,1.7017624,9179.507419,21.995993,6094.364975,2253.470434,6273.0,4.08,1.67606,344.060721,-34.361106
3.5910692,2.891,29100.0,18.7998,383.951,1233.0,5736.0,4.38,1.09,176.258442,-12.411672
3.6015056,3.024,13630.0,12.3972,556.616,1353.0,6055.0,4.46,1.03,163.487394,-25.524599
4.8701613,2.623,12330.0,6.13443,137.254,953.0,5268.0,4.92,0.55,165.802238,-9.96347
3.4287311,2.3,34250.0,16.9576,180.283,1020.0,5231.0,4.47,0.91,166.841016,-27.218365
9.162268,2.067,20340.0,11.8107,34.4415,674.0,4935.8,4.59,0.75,166.534888,-25.014827
3.8996784,4.668,3420.0,12.1415,1690.71,1786.0,6382.0,3.94,2.01,166.479877,-27.768338
3.2783445,3.657,3140.0,8.32327,1102.7,1605.0,5940.7,4.13,1.49,163.771561,-6.478452
1.6709011,2.2820392,1210.557475,5.3730452,3484.153938,1959.494656,7051.0,4.42,1.2684,129.802678,-44.370051
3.1228396,2.18,28060.0,13.4539,86.7639,850.0,4262.0,4.49,0.77,171.231675,-27.062362
5.7217124,3.7733987,5455.585609,9.1008936,310.5569713,1070.66861,5541.0,4.28,1.19313,10.594621,-48.293622
7.4659746,2.396,3570.0,15.9063,553.011,1350.0,6439.0,3.97,1.95,154.711314,-41.194007
5.5809252,2.545,10780.0,8.10167,50.6483,743.0,4455.0,4.53,0.76,164.359312,-34.690336
3.00782,3.503,6510.0,12.7824,1104.67,1606.0,5999.1,4.11,1.54,164.316564,-32.322438
1.6566182,2.847,12290.0,15.7246,3282.03,2108.0,6504.0,4.28,1.38,150.061473,-44.016324
2.3627442,3.095,1870.0,5.15542,1735.39,1798.0,5939.0,4.32,1.18,149.079889,-46.62453
2.2060441,4.1301608,7122.103221,18.0034887,4890.341228,2132.821649,6313.0,3.89,2.0898499,148.72505,-43.688471
1.5297119,2.297,2410.0,9.91839,3456.41,2136.0,6683.0,3.96,2.05,147.174566,-46.080575
5.1627718,3.139,19050.0,15.0573,437.179,1273.0,6749.0,4.53,1.08,146.921503,-46.86526
2.75753,1.376,1071.45,6.99891,197.323,1044.0,5776.5,2.99,1.94,35.737437,-53.070195
5.20807,3.249,29630.0,16.3192,240.959,1097.0,5836.5,4.51,0.94,168.196196,-32.852693
1.6224281,2.013,1250.0,7.12755,3920.08,2204.0,7517.0,4.08,1.98,134.578932,-50.238323
3.2891219,2.948,8100.0,15.1457,2357.82,1941.0,6947.0,4.19,1.64,134.002198,-50.328351
2.0958074,2.992,2350.0,7.63843,4081.38,2226.0,6793.0,4.2,1.6,139.190353,-59.528015
8.61346,2.349,12840.0,20.6812,172.513,1009.0,6595.0,4.17,1.6,139.204348,-54.047081
4.2768515,4.586,5000.0,12.027,860.304,1508.0,5691.0,3.96,1.73,135.63986,-56.012801
3.9678136,4.238,760.0,2.81756,1275.1,1664.0,6138.0,4.48,1.03,135.035068,-56.069246
3.365343,3.352,7700.0,16.7174,5266.4,2373.0,9582.0,4.3,1.83,137.948702,-60.624704
3.7440143,2.9949786,1773.584495,7.2887349,1440.279217,1571.199829,6048.0,4.03,1.7045799,354.297402,-42.010321
9.5537684,3.414,18260.0,18.0441,125.806,933.0,5816.0,4.25,1.27,136.943889,-61.011529
5.4722557,6.366,1800.0,11.5748,1142.88,1619.0,5847.0,3.57,2.8,135.5761,-57.527088
1.7946783,3.306,2860.0,8.71041,4554.66,2288.0,6351.0,4.09,1.68,135.238555,-56.556931
4.2745762,4.288,3620.0,10.7453,1157.67,1625.0,6375.0,4.04,1.79,138.006878,-61.463614
5.1139634,2.24,7090.0,12.9912,217.091,1069.0,6451.0,4.21,1.49,133.394721,-62.783451
3.052529,3.333,14090.0,16.9171,1477.03,1727.0,6802.0,4.32,1.38,133.702194,-55.479525
6.5832019,3.135,5280.0,7.13313,168.677,1003.0,5809.0,4.48,0.97,131.14418,-59.19729
5.9594909,2.201,15090.0,12.8042,105.077,891.0,5950.0,4.47,1.0,130.09764,-58.977679
6.70145,1.579,10940.0,8.15246,10.4754,501.0,4130.0,4.51,0.74,17.481278,-52.239486
3.0327366,2.548,12000.0,19.6858,1111.89,1608.0,7124.0,4.13,1.79,130.155224,-57.223839
8.990904,1.78,6500.0,10.4018,58.9074,771.0,5354.0,4.35,1.07,126.368785,-73.258972
3.9014904,4.83,9050.0,16.2567,865.697,1511.0,5512.0,3.97,1.69,165.315823,-72.356704
2.5071775,3.0618698,14812.15734,14.7740421,1117.806008,1474.726076,5996.0,4.35,1.1625,142.531213,-76.220601
3.6794732,4.13,6360.0,11.3997,933.522,1539.0,5823.0,4.15,1.42,139.044906,-76.505813
4.8206566,4.468,17740.0,15.025,645.538,1404.0,6002.0,4.38,1.13,160.711159,-71.890559
3.3794034,3.332,3610.0,10.0889,934.748,1540.0,6072.0,4.04,1.67,135.300422,-75.088116
3.5608112,3.389,4890.0,10.4972,621.482,1390.0,5659.0,4.1,1.47,341.364034,-14.991775
3.9935853,2.846,19930.0,21.2425,842.898,1501.0,5709.0,4.5,0.94,158.389233,-61.716692
3.4677103,2.234,10000.0,12.3649,273.655,1133.0,5645.0,4.29,1.18,188.120105,-50.314168
3.9982381,2.867,53030.0,20.4596,235.437,1091.0,5509.0,4.53,0.88,161.953093,-68.150937
0.3859142,1.189,5590.0,7.76491,13435.8,2999.0,6721.0,4.55,1.05,183.561597,-56.773252
2.1357662,3.272,13310.0,18.0173,4286.56,2254.0,7428.0,4.3,1.52,179.184668,-56.756623
2.9677851,3.539855,18226.83663,24.1966313,1805.083397,1662.432679,6185.0,4.11,1.58557,152.74539,-64.117254
3.412893,2.6,15960.0,14.5305,351.311,1206.0,5691.0,4.33,1.13,153.120744,-67.255542
2.24172,3.989,23700.0,28.4732,2815.2,2029.0,6292.0,3.98,1.88,20.494025,-44.416747
3.5366051,2.587,12660.0,13.8209,423.46,1263.0,6026.0,4.34,1.19,151.501627,-66.898002
2.9599541,3.523,7190.0,15.9636,1361.35,1692.0,6267.7,4.0,1.84,149.324748,-68.779105
2.3725483,1.543,5010.0,14.8302,368.442,1220.0,6019.0,3.85,2.08,142.584862,-65.217734
13.2681095,3.554,2140.0,11.9718,91.8511,862.0,6364.0,3.75,2.48,137.549077,-63.406609
2.3304358,3.528,9320.0,17.6763,5011.25,2343.0,7763.0,4.21,1.77,156.217054,-69.29013
4.1343989,3.051,18320.0,18.5459,503.511,1319.0,6320.0,4.27,1.35,176.928172,-60.068872
2.7020875,3.116,10040.0,15.6063,3103.65,2079.0,7798.0,4.31,1.57,171.95644,-61.531221
9.94915,3.968,22920.0,24.5989,110.866,903.0,5852.0,4.03,1.65,15.844704,-44.705826
5.939725,1.481,6600.0,14.4394,76.1581,822.0,5568.0,4.05,1.55,131.475658,-67.411708
2.9489639,2.278,2730.0,11.3327,779.001,1471.0,6506.0,3.9,2.15,187.315131,-51.00392
2.3097953,3.185,4000.0,12.6197,3845.9,2193.0,7300.0,4.05,2.01,184.612759,-56.002127
2.9919962,2.614,17170.0,13.6621,329.849,1187.0,5247.0,4.39,1.01,148.573222,-64.296904
1.3071566,1.108,3100.0,11.1657,2913.52,2046.0,5958.0,4.51,0.96,189.473702,-49.115185
1.8092906,1.983,15830.0,23.2306,1647.22,1774.0,6905.0,4.12,1.77,185.664501,-58.429108
0.58007,1.338,16320.0,16.4382,7501.75,2592.0,6875.0,4.37,1.33,182.263818,-55.394539
2.3483946,2.375,2930.0,19.5614,5427.95,2391.0,6155.0,3.98,1.82,156.943489,-56.760433
4.6027498,4.2702334,7456.703776,11.7236575,639.4922705,1282.562609,5909.0,4.21,1.3408999,359.191512,-22.153232
0.5465391,1.6114979,3122.158429,9.5365498,18187.33144,2961.842734,6091.0,4.05,1.66057,154.513775,-56.787877
4.865928,5.323532,10758.38268,15.177757,534.990275,1226.609211,6137.0,4.34,1.21215,153.673619,-55.379354
1.6995805,2.305,6740.0,11.1546,10926.7,2848.0,9626.0,4.56,1.35,150.38774,-59.339479
12.2027867,2.428,7070.0,9.74784,44.6632,720.0,6454.0,4.45,1.13,149.941406,-56.077873
7.4365725,2.774,5020.0,17.5053,1178.73,1632.0,9230.0,4.09,2.29,161.949345,-59.033182
3.8277062,0.899,3610.0,7.97984,69.9284,805.0,6610.0,4.44,1.18,158.941809,-50.498637
6.1668344,2.2619245,13145.61213,17.0195741,362.9660354,1113.233448,5747.0,4.24,1.2815599,350.578516,-22.67741
0.6587178,1.576,7010.0,20.2415,8468.98,2672.0,6520.0,3.8,2.41,173.39914,-56.702405
1.2669382,1.93,2580.0,7.13535,2579.61,1985.0,6296.0,4.26,1.36,173.279052,-56.503387
2.9828061,4.28,7320.0,15.4283,3112.84,2080.0,6879.0,4.09,1.81,170.55529,-55.528909
3.1420872,1.884,13090.0,12.6134,185.786,1028.0,5417.4,4.37,1.05,182.339327,-32.886681
1.8030565,2.3,2620.0,8.89917,1600.56,1762.0,5982.0,4.01,1.72,157.99031,-52.179142
6.3599636,5.479,4400.0,13.6678,1755.17,1803.0,7689.0,4.06,2.07,146.924252,-56.98976
0.5496848,0.82,2860.0,10.6252,4902.04,2331.0,7433.0,4.14,1.84,146.555933,-56.299385
4.5744909,4.534,8890.0,16.8715,1443.49,1717.0,6993.0,4.16,1.7,143.84521,-57.864852
1.9268037,1.4,2260.0,3.42735,131.648,943.0,4249.0,4.59,0.68,195.908072,-19.218984
2.1532179,2.072,6780.0,25.853,2822.0,2030.0,5997.0,4.03,1.68,191.111635,-14.258179
5.1057571,2.616,10840.0,10.9206,144.847,966.0,5495.2,4.41,1.01,178.054473,-27.517679
10.9506335,2.635,1820.0,3.17264,20.8045,594.0,4530.0,4.56,0.73,159.910145,-48.538112
2.7499877,3.84,15480.0,22.9205,11946.5,2912.0,10146.0,4.36,1.77,166.624264,-56.05583
4.4163989,1.81,7110.0,7.89614,177.763,1017.0,6273.0,4.59,0.93,149.573667,-58.926569
4.3653308,3.456,8090.0,14.0676,1061.67,1590.0,7109.0,4.24,1.57,161.701642,-49.048228
4.2839945,3.08,9440.0,9.77904,443.121,1278.0,6022.0,4.46,1.03,149.062666,-60.00347
4.7323433,4.1038025,15681.82337,17.3410428,775.9423569,1346.09935,6438.0,4.29,1.35252,173.137772,-46.315267
2.5543095,2.239,18680.0,13.5543,559.574,1354.0,5990.0,4.53,0.95,172.108389,-45.016427
4.2695675,3.7002918,8610.388642,12.2342646,631.8356941,1278.706253,5798.0,4.22,1.3043,351.105814,-36.975998
3.2907468,2.309,15760.0,14.0568,430.347,1268.0,6229.0,4.45,1.08,170.330028,-44.30802
4.0467915,3.979,5180.0,12.8472,843.152,1501.0,5933.0,3.96,1.79,175.816278,-30.073164
4.3437796,2.774,7750.0,11.8307,466.22,1294.0,6513.0,4.32,1.32,149.409755,-51.335534
5.3332571,3.102,2020.0,5.82279,1133.52,1616.0,6068.0,4.41,1.1,198.803835,-31.368751
4.7343852,4.468,12440.0,18.0528,593.089,1465.0,5776.0,4.05,1.6,196.726352,-31.716391
6.900352,2.452,10420.0,8.86463,59.4485,773.0,5205.8,4.53,0.85,196.472218,-31.791555
0.7962992,0.997,23170.0,14.8058,278.056,1137.0,4062.7,4.61,0.95,354.335773,-13.455795
0.7428708,1.112,4970.0,7.86186,1797.04,1813.0,5635.9,4.35,1.11,195.986628,-32.436442
4.640636,2.984,15710.0,13.1303,107.987,898.0,4539.0,4.27,1.02,194.760859,-35.972917
4.2842284,1.497,11830.0,14.0459,56.6249,764.0,4911.0,4.19,1.19,185.727447,-11.599585
4.407111,2.134,9140.0,11.7059,131.096,942.0,5478.0,4.27,1.18,176.36839,-50.888443
2.7961137,1.604,5500.0,7.7487,421.749,1262.0,6455.0,4.51,1.06,174.699184,-52.400336
1.6484941,2.0820857,3523.467382,9.6099784,4111.353216,2042.283116,6316.0,4.14,1.5764199,165.951263,-48.526307
3.2689953,2.931,15890.0,17.1329,439.803,1275.0,5552.0,4.19,1.32,189.667798,-45.416556
3.8098324,3.881,3250.0,10.3911,618.962,1389.0,5406.0,3.91,1.78,201.376867,-28.413642
8.907516,3.522,8610.0,14.3733,230.828,1085.0,6407.0,4.2,1.49,174.759354,-32.190584
3.541231,2.4849489,5029.736872,10.6621914,765.9360296,1341.738478,5755.0,4.23,1.28259,14.523332,-37.942558
5.5167527,4.288,13410.0,21.0821,622.985,1391.0,6296.0,4.01,1.81,174.752258,-29.842071
6.1836286,2.573,9990.0,13.3233,195.93,1042.0,6504.0,4.34,1.29,226.954057,-28.156608
1.8703411,2.134,9570.0,18.6634,3374.5,2123.0,6368.0,4.08,1.7,211.217739,-29.947758
2.2545904,0.977,5980.0,11.3495,202.365,1050.0,5567.0,4.23,1.25,178.147139,-77.417249
6.7565519,3.442,5200.0,12.7591,319.273,1177.0,5972.0,4.05,1.64,223.71844,-29.152093
1.8246123,1.835,16080.0,18.0134,615.616,1387.0,5655.0,4.15,1.39,177.840549,-76.87837
3.606557,1.878,9930.0,13.2514,310.789,1169.0,5775.3,4.25,1.26,219.336233,-24.958522
2.3155132,0.649,1520.0,7.00521,106.203,894.0,6011.0,4.16,1.45,157.261362,-75.214992
2.3348152,1.861,5310.0,11.4665,520.71,1330.0,5949.1,4.12,1.51,218.918812,-26.179337
3.2615,2.233,1652.28,5.07097,403.299,1248.0,5963.0,3.41,1.13,350.779775,-19.41965
2.6274574,2.31,21660.0,18.5088,930.543,1538.0,6148.0,4.33,1.23,218.820321,-25.055977
2.2664085,2.63,10240.0,13.4164,1201.76,1640.0,6107.0,4.29,1.27,214.426637,-70.36436
4.0902788,3.584,5060.0,13.9755,724.371,1445.0,6130.0,3.92,1.95,213.370342,-68.010933
2.2308431,2.969,10950.0,22.6165,1903.91,1840.0,6386.0,3.88,2.14,212.675539,-66.457671
3.7065603,1.98,15010.0,12.9758,256.023,1114.0,5632.0,4.41,1.03,207.859228,-69.772563
2.6841894,2.836,29670.0,21.16,719.556,1442.0,5914.0,4.33,1.17,205.332577,-79.40995
2.8740048,1.592,25890.0,12.2262,59.3788,773.0,4270.3,4.57,0.74,215.522835,-30.512524
10.18108,3.674,1190.0,2.66019,57.0026,765.0,4822.0,4.55,0.78,354.668284,-32.860745
4.4338805,3.93,9180.0,13.6095,995.704,1564.0,6695.0,4.32,1.37,200.21869,-73.774851
3.7724947,2.199,9180.0,13.5487,424.722,1264.0,6623.0,4.33,1.33,192.621574,-75.651848
3.5505931,2.713,15700.0,17.9407,409.306,1253.0,4803.0,4.07,1.34,190.950263,-76.69611
3.5506084,2.706,16040.0,14.4767,230.045,1084.0,5083.0,4.26,1.13,190.946764,-76.696666
3.55562,1.838,2610.0,11.1675,691.805,1428.0,5671.0,4.19,1.34,12.076269,-32.119461
5.3430663,5.101,7220.0,21.0355,6581.64,2509.0,7822.0,4.04,2.15,222.683091,-57.761231
1.7257597,1.375,13880.0,15.2188,1028.24,1577.0,7235.0,4.44,1.27,225.524773,-55.288205
0.7815064,1.353,8410.0,11.9775,7256.54,2571.0,7691.0,4.42,1.37,168.613521,-61.55911
4.6492201,1.143,7880.0,8.96002,26.3101,630.0,5110.0,4.44,0.93,203.531487,-59.575607
0.7463239,1.49,24240.0,19.7419,3197.59,2094.0,5132.0,4.34,1.04,202.922779,-58.998117
6.8561604,4.32,5540.0,14.3692,461.072,1290.0,6282.0,3.92,2.01,171.015386,-57.543638
1.4753526,3.29,870.0,5.30533,4142.31,2235.0,5732.0,3.93,1.81,200.464421,-62.542122
13.32379,2.561,95718.1,28.7396,12.7172,526.0,4312.0,4.59,0.84,354.759157,-9.882022
3.9712794,2.606,8670.0,15.3233,393.511,1240.0,6200.0,4.09,1.62,224.565856,-27.68255
1.4010338,2.22,13310.0,18.1441,3603.2,2158.0,7014.0,4.26,1.52,201.760571,-53.448129
1.5755252,3.5874714,3712.600918,21.7284649,9281.79025,2503.385239,6560.0,3.89,2.1970401,190.402872,-65.797305
3.0749168,2.67,8540.0,15.2762,984.71,1560.0,6782.0,4.2,1.6,191.088792,-55.013313
1.7765395,1.258,14020.0,16.6,926.709,1537.0,6394.0,4.33,1.28,202.818012,-48.69895
2.5433707,3.2214112,55256.73337,29.0069132,1385.186432,1555.954191,6748.0,4.49,1.12503,191.643659,-59.564831
3.0959309,2.545,14080.0,17.8437,914.4,1531.0,6918.0,4.28,1.47,219.168773,-57.009862
5.1745185,2.441,10490.0,13.926,111.237,904.0,5340.0,4.14,1.36,214.225596,-55.013245
4.4814049,1.689,10170.0,13.8048,156.928,986.0,6232.0,4.25,1.37,188.458725,-50.597457
